model_name,class_name,accuracy,precision,recall,f1,samples
efficientnet_b0_advanced,tench,1.0,1.0,1.0,1.0,387
efficientnet_b0_advanced,English springer,0.9974683523178101,1.0,0.9974683523178101,0.9987325668334961,395
efficientnet_b0_advanced,parachute,0.9974358677864075,0.9923469424247742,0.9974358677864075,0.9948849081993103,390
efficientnet_b0_advanced,French horn,0.9949238300323486,0.9924050569534302,0.9949238300323486,0.9936628937721252,394
efficientnet_b0_advanced,church,0.9926650524139404,0.9950980544090271,0.9926650524139404,0.993880033493042,409
efficientnet_b0_advanced,golf ball,0.9924812316894531,0.9924812316894531,0.9924812316894531,0.9924812316894531,399
efficientnet_b0_advanced,garbage truck,0.9922879338264465,0.9872123003005981,0.9922879338264465,0.9897435903549194,389
efficientnet_b0_advanced,gas pump,0.9880668520927429,0.978723406791687,0.9880668520927429,0.9833729267120361,419
efficientnet_b0_advanced,cassette player,0.9859943985939026,0.9971671104431152,0.9859943985939026,0.9915493130683899,357
efficientnet_b0_advanced,chain saw,0.984455943107605,0.9921671152114868,0.984455943107605,0.9882965087890625,386
