model_name,class_name,accuracy,precision,recall,f1,samples
densenet121_advanced,church,0.9951100244498777,1.0,0.9951100244498777,0.9975490196078431,409
densenet121_advanced,English springer,0.9949367088607595,1.0,0.9949367088607595,0.9974619289340101,395
densenet121_advanced,golf ball,0.9899749373433584,1.0,0.9899749373433584,0.9949622166246851,399
densenet121_advanced,French horn,0.9873096446700508,1.0,0.9873096446700508,0.9936143039591315,394
densenet121_advanced,tench,0.9870801033591732,1.0,0.9870801033591732,0.9934980494148244,387
densenet121_advanced,garbage truck,0.9845758354755784,1.0,0.9845758354755784,0.9922279792746114,389
densenet121_advanced,parachute,0.9769230769230769,1.0,0.9769230769230769,0.9883268482490272,390
densenet121_advanced,gas pump,0.9665871121718377,1.0,0.9665871121718377,0.9830097087378641,419
densenet121_advanced,cassette player,0.9663865546218487,1.0,0.9663865546218487,0.9829059829059829,357
densenet121_advanced,chain saw,0.9637305699481865,1.0,0.9637305699481865,0.9815303430079156,386
