model_name,class_name,accuracy,precision,recall,f1,samples
resnet18_advanced,English springer,0.9974683544303797,1.0,0.9974683544303797,0.9987325728770595,395
resnet18_advanced,tench,0.9922480620155039,1.0,0.9922480620155039,0.9961089494163424,387
resnet18_advanced,church,0.9853300733496333,1.0,0.9853300733496333,0.9926108374384237,409
resnet18_advanced,French horn,0.9847715736040609,1.0,0.9847715736040609,0.9923273657289001,394
resnet18_advanced,parachute,0.9794871794871794,1.0,0.9794871794871794,0.9896373056994818,390
resnet18_advanced,golf ball,0.974937343358396,1.0,0.974937343358396,0.9873096446700507,399
resnet18_advanced,garbage truck,0.974293059125964,1.0,0.974293059125964,0.9869791666666666,389
resnet18_advanced,cassette player,0.9663865546218487,1.0,0.9663865546218487,0.9829059829059829,357
resnet18_advanced,gas pump,0.9498806682577565,1.0,0.9498806682577565,0.9742962056303549,419
resnet18_advanced,chain saw,0.9145077720207254,1.0,0.9145077720207254,0.9553450608930988,386
