model_name,class_name,accuracy,precision,recall,f1,samples
densenet121_advanced,English springer,0.9974683544303797,1.0,0.9974683544303797,0.9987325728770595,395
densenet121_advanced,French horn,0.9974619289340102,1.0,0.9974619289340102,0.9987293519695045,394
densenet121_advanced,golf ball,0.9924812030075187,1.0,0.9924812030075187,0.9962264150943396,399
densenet121_advanced,tench,0.9922480620155039,1.0,0.9922480620155039,0.9961089494163424,387
densenet121_advanced,church,0.9877750611246944,1.0,0.9877750611246944,0.9938499384993851,409
densenet121_advanced,gas pump,0.9809069212410502,1.0,0.9809069212410502,0.9903614457831326,419
densenet121_advanced,parachute,0.9794871794871794,1.0,0.9794871794871794,0.9896373056994818,390
densenet121_advanced,garbage truck,0.9717223650385605,1.0,0.9717223650385605,0.9856584093872229,389
densenet121_advanced,cassette player,0.9663865546218487,1.0,0.9663865546218487,0.9829059829059829,357
densenet121_advanced,chain saw,0.9430051813471503,1.0,0.9430051813471503,0.9706666666666667,386
