model_name,class_name,accuracy,precision,recall,f1,samples
inception_v3_advanced,tench,0.9948320388793945,0.9948320388793945,0.9948320388793945,0.9948320388793945,387
inception_v3_advanced,church,0.9902200698852539,0.9902200698852539,0.9902200698852539,0.9902200698852539,409
inception_v3_advanced,English springer,0.9898734092712402,0.9974489808082581,0.9898734092712402,0.9936467409133911,395
inception_v3_advanced,parachute,0.9897435903549194,0.9846938848495483,0.9897435903549194,0.9872123003005981,390
inception_v3_advanced,French horn,0.9873096346855164,0.9873096346855164,0.9873096346855164,0.9873096346855164,394
inception_v3_advanced,garbage truck,0.9871465563774109,0.9896907210350037,0.9871465563774109,0.9884169697761536,389
inception_v3_advanced,golf ball,0.9849624037742615,0.989924430847168,0.9849624037742615,0.9874371886253357,399
inception_v3_advanced,chain saw,0.9818652868270874,0.9451371431350708,0.9818652868270874,0.963151216506958,386
inception_v3_advanced,gas pump,0.9713603854179382,0.9830917716026306,0.9713603854179382,0.9771908521652222,419
inception_v3_advanced,cassette player,0.9663865566253662,0.9829059839248657,0.9663865566253662,0.9745762944221497,357
