model_name,class_name,accuracy,precision,recall,f1,samples
swin_t_advanced,French horn,1.0,0.9850000143051147,1.0,0.992443323135376,394
swin_t_advanced,English springer,0.9974683523178101,0.9974683523178101,0.9974683523178101,0.9974683523178101,395
swin_t_advanced,tench,0.9974160194396973,0.9948453903198242,0.9974160194396973,0.996129035949707,387
swin_t_advanced,church,0.995110034942627,0.995110034942627,0.995110034942627,0.995110034942627,409
swin_t_advanced,golf ball,0.9949874877929688,1.0,0.9949874877929688,0.9974874258041382,399
swin_t_advanced,garbage truck,0.9948586225509644,0.9923076629638672,0.9948586225509644,0.9935815334320068,389
swin_t_advanced,parachute,0.9897435903549194,0.9897435903549194,0.9897435903549194,0.9897435903549194,390
swin_t_advanced,gas pump,0.9880668520927429,0.9833729267120361,0.9880668520927429,0.9857142567634583,419
swin_t_advanced,cassette player,0.9859943985939026,0.994350254535675,0.9859943985939026,0.9901546835899353,357
swin_t_advanced,chain saw,0.9766839146614075,0.9895012974739075,0.9766839146614075,0.9830508232116699,386
