model_name,class_name,accuracy,precision,recall,f1,samples
mobilenet_v2_advanced,tench,1.0,1.0,1.0,1.0,387
mobilenet_v2_advanced,English springer,0.9949367088607595,1.0,0.9949367088607595,0.9974619289340101,395
mobilenet_v2_advanced,French horn,0.9923857868020305,1.0,0.9923857868020305,0.9961783439490446,394
mobilenet_v2_advanced,church,0.9902200488997555,1.0,0.9902200488997555,0.995085995085995,409
mobilenet_v2_advanced,golf ball,0.9899749373433584,1.0,0.9899749373433584,0.9949622166246851,399
mobilenet_v2_advanced,garbage truck,0.987146529562982,1.0,0.987146529562982,0.9935316946959897,389
mobilenet_v2_advanced,parachute,0.9846153846153847,1.0,0.9846153846153847,0.9922480620155039,390
mobilenet_v2_advanced,cassette player,0.9747899159663865,1.0,0.9747899159663865,0.9872340425531915,357
mobilenet_v2_advanced,chain saw,0.966321243523316,1.0,0.966321243523316,0.9828722002635046,386
mobilenet_v2_advanced,gas pump,0.954653937947494,1.0,0.954653937947494,0.9768009768009769,419
