model_name,attack_name,acc,prec,rec,f1,l0_pixels,l1,l2,linf,power_mse,clean_accuracy,accuracy_drop,relative_accuracy_drop,asr_unconditional,asr_conditional,time,n_samples
mobilenet_v2,APGD,0.10080645161290322,0.09259259259259259,0.10869565217391304,0.09999999999999998,50084.375,2741.172335716986,8.062623603209373,0.03134095137037577,0.00043256577071353546,99.2,99.19899193548387,0.9999898380593132,0.998991935483871,,98.72834968566895,992
mobilenet_v2,APGDT,0.0,0.0,0.0,0.0,50158.38508064516,2752.0554592993954,8.067590076115824,0.03137257693695926,0.00043304632295222554,99.2,99.2,1.0,1.0,,110.23928570747375,992
mobilenet_v2,BIM,0.0,0.0,0.0,0.0,48998.61693548387,2392.466208919402,7.533545602713862,0.03137257695198059,0.0003771315827942735,99.2,99.2,1.0,1.0,,79.03388261795044,992
mobilenet_v2,CW,24.092741935483872,27.78119450575166,24.3980322298977,25.084693542596415,37403.4183467742,408.82446052182104,1.2316957016685797,0.00867988642365221,1.4470158084287e-05,99.2,98.95907258064517,0.9975712961758585,0.7590725806451613,,87.95789670944214,992
mobilenet_v2,DeepFool,43.24596774193548,44.267190060326705,43.182887244554735,42.57328325124175,50011.41129032258,55.79409929282302,0.22627068627955468,0.010516634465602692,5.019830764205507e-07,99.2,98.76754032258064,0.9956405274453693,0.5675403225806452,,711.3210308551788,992
mobilenet_v2,DIFGSM,0.4032258064516129,0.5194805194805194,0.43478260869565216,0.47337278106508884,49196.65120967742,2415.964991169591,7.586317221003194,0.03137257695198059,0.0003824401172154936,99.2,99.19596774193549,0.9999593522372529,0.9959677419354839,,79.42189764976501,992
mobilenet_v2,EADEN,1.0080645161290323,0.9945539438412812,1.0305868708065533,0.9573275778257404,27342.595766129034,16.66006142585989,0.42871286272214004,0.07141841244658516,1.7317961203480166e-06,99.2,99.18991935483871,0.9998983805931321,0.9899193548387096,,2183.225992202759,992
mobilenet_v2,EADL1,0.9072580645161291,0.869563299285448,0.9046477688617915,0.8291160713483832,27158.515120967742,15.703437760877874,0.4431312310034334,0.0762624470366826,1.987829663272225e-06,99.2,99.19092741935484,0.9999085425338189,0.9909274193548387,,2344.0994951725006,992
mobilenet_v2,EOTPGD,0.0,0.0,0.0,0.0,50106.22278225807,2613.818231644169,7.791972840985944,0.03137257695198059,0.00040342980995070147,99.2,99.2,1.0,1.0,,141.92638206481934,992
mobilenet_v2,FAB,11.088709677419354,13.60101344390685,11.568377920751209,12.049780180480338,44565.38810483871,74.56978971402972,0.22119881641623168,0.0008168880256914324,5.080128927783528e-07,99.2,99.08911290322581,0.9988821865244537,0.8891129032258065,,405.5069668292999,992
mobilenet_v2,FFGSM,49.193548387096776,52.245395227842515,49.61193200219506,49.24069414760711,49890.89919354839,3972.1547120617283,10.68198025418866,0.03137257695198059,0.0007583752970188676,99.2,98.70806451612904,0.9950409729448492,0.5080645161290323,,22.93210196495056,992
mobilenet_v2,FGSM,62.6008064516129,64.72003578091639,63.08326031439798,62.811804537038206,49863.6754032258,4594.475504967474,11.971875953097497,0.03137257695198059,0.0009529632708079355,99.2,98.57399193548387,0.9936894348335068,0.373991935483871,,22.440287590026855,992
mobilenet_v2,GN,85.28225806451613,86.60145700119983,85.57596560414767,85.34401828685161,50052.95262096774,11204.808019822643,36.66313979510338,0.4500353331827829,0.008945840683149835,99.2,98.34717741935484,0.9914029981789801,0.14717741935483875,,15.875637292861938,992
mobilenet_v2,Jitter,3.931451612903226,5.021075966098698,3.985400401415707,4.237987385217124,50105.238911290326,2584.4410922142765,7.721877339386171,0.03137257695198059,0.0003961978832047598,99.2,99.16068548387096,0.9996036843132153,0.9606854838709677,,91.37858295440674,992
mobilenet_v2,MIFGSM,0.0,0.0,0.0,0.0,49883.33064516129,3841.0373281663465,10.619463985966098,0.03137257695198059,0.0007496167713871992,99.2,99.2,1.0,1.0,,79.75680565834045,992
mobilenet_v2,NIFGSM,0.0,0.0,0.0,0.0,49891.022177419356,3860.521586510443,10.654506005587116,0.03137257695198059,0.0007545948384734313,99.2,99.2,1.0,1.0,,79.97866249084473,992
mobilenet_v2,OnePixel,99.49596774193549,99.49541332493614,99.51235281194928,99.50235123463716,1.0,1.1829386262763892,0.7653059726430764,0.6063811142117747,4.269227125826504e-06,99.2,98.20504032258064,0.9899701645421436,0.005040322580645129,,303.86350202560425,992
mobilenet_v2,PGD,0.0,0.0,0.0,0.0,50106.08669354839,2613.8105653332127,7.7918223719443045,0.03137257695198059,0.0004034149735690012,99.2,99.2,1.0,1.0,,78.91578888893127,992
mobilenet_v2,PGDL2,1.1088709677419355,1.7480019980019978,1.1501835346858755,1.3243749827724027,50131.85786290323,260.065145169535,0.9261782803242246,0.030673151848942884,5.753658394685464e-06,99.2,99.18891129032258,0.9998882186524454,0.9889112903225806,,80.60464191436768,992
mobilenet_v2,PGDRS,0.0,0.0,0.0,0.0,49255.56653225807,2790.324729181105,8.29775590713947,0.03137257695198059,0.0004583788803786099,99.2,99.2,1.0,1.0,,522.4283483028412,992
mobilenet_v2,PGDRSL2,56.95564516129033,59.501018311059426,57.20631707149575,58.013450178114525,49305.12298387097,232.11660125178676,0.9998377323631318,0.04936157807993192,6.641153251874335e-06,99.2,98.6304435483871,0.9942585035119668,0.43044354838709675,,561.2675657272339,992
mobilenet_v2,RFGSM,0.0,0.0,0.0,0.0,50098.801411290326,2550.195096415858,7.528890578977523,0.03137257695198059,0.0003766531762002776,99.2,99.2,1.0,1.0,,78.93857502937317,992
