model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
efficientnet_b0,preattacked,,98.3625,5,0.0026375042440709303,99.925,98.3125,,,,9806.769379,4020358,4020358,cuda
