model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
efficientnet_b0,preattacked,,97.83909574468085,4,0.010896150011629946,99.68085106382979,97.73936170212765,,,,783.393277,4020358,4020358,cuda
