model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
efficientnet_b0,progressive,30,98.78665318503539,6,0.8342930672511663,79.92145662263478,84.35754189944134,,,,63233.925185,4020358,12810,cuda
