model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
resnet18,preattacked,,95.8625,3,0.0007592729872236544,99.99,95.7625,,,,1558.900364,11181642,11181642,cuda
