model_name,class_name,accuracy,precision,recall,f1,samples
densenet121_adv_passive,church,0.9975550122249389,1.0,0.9975550122249389,0.9987760097919216,409
densenet121_adv_passive,golf ball,0.9949874686716792,1.0,0.9949874686716792,0.9974874371859296,399
densenet121_adv_passive,garbage truck,0.9948586118251928,1.0,0.9948586118251928,0.9974226804123711,389
densenet121_adv_passive,English springer,0.9924050632911392,1.0,0.9924050632911392,0.9961880559085133,395
densenet121_adv_passive,French horn,0.9873096446700508,1.0,0.9873096446700508,0.9936143039591315,394
densenet121_adv_passive,parachute,0.9846153846153847,1.0,0.9846153846153847,0.9922480620155039,390
densenet121_adv_passive,tench,0.9819121447028424,1.0,0.9819121447028424,0.9908735332464146,387
densenet121_adv_passive,gas pump,0.9713603818615751,1.0,0.9713603818615751,0.9854721549636805,419
densenet121_adv_passive,cassette player,0.969187675070028,1.0,0.969187675070028,0.984352773826458,357
densenet121_adv_passive,chain saw,0.966321243523316,1.0,0.966321243523316,0.9828722002635046,386
