model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
resnet18,progressive,30,96.25884732052579,23,0.010247604298058767,99.72091026191498,84.06514120799835,,,,48883.75851,11181642,8398858,cuda
