model_name,attack_name,acc,prec,rec,f1,L0_pixels,L1,L2,Linf,power_mse,clean_accuracy,AD,RAD,asr_unconditional,time,n_samples
densenet121,APGD,0.09831932773109245,0.1056447226843316,0.09613735451103059,0.09637478969472076,45139.64929971989,3047.75551935618,8.61343198984611,0.028288046276869896,0.0005477300804243384,0.9095541401273886,0.8112348123962961,0.8919038203516702,0.9016806722689076,411.2081470489502,3570
densenet121,APGDT,0.025490196078431372,0.024574114489003242,0.0247038931079482,0.02390177635438485,48813.666666666664,3165.870899121367,8.975477016673368,0.03057288381398893,0.0005518627916420327,0.9095541401273886,0.8840639440489572,0.9719750645356181,0.9745098039215686,1189.0041263103485,3570
densenet121,BIM,0.1350140056022409,0.14166786651753932,0.132171885162976,0.1304148581906206,49237.861344537814,3218.4781241109727,9.369878725244218,0.03137257695198059,0.0005844314980479766,0.9095541401273886,0.7745401345251477,0.8515602319359117,0.8649859943977591,329.5567297935486,3570
densenet121,CW,0.5599439775910364,0.5700369390437376,0.552341023536642,0.554107786848972,21715.34929971989,120.40887499256294,0.5366188674372118,0.02205800879485801,5.120640048540973e-06,0.9095541401273886,0.34961016253635213,0.38437531875495295,0.4400560224089636,1157.7711164951324,3570
densenet121,DeepFool,0.3145658263305322,0.3341081519218127,0.3144371634486327,0.31591581970442884,50011.89495798319,1142.8821922921084,4.76540967706015,0.19448261662263747,0.00023472900696800398,0.9095541401273886,0.5949883137968563,0.6541538183901011,0.6854341736694678,6287.274767875671,3570
densenet121,DIFGSM,0.20448179271708683,0.22010884090257915,0.2001324758509306,0.2005706614164307,49322.489915966384,3049.5190230682115,8.995253863722002,0.03137257695198059,0.0005382385571045065,0.9095541401273886,0.7050723474103018,0.7751845836373766,0.7955182072829132,348.23696780204773,3570
densenet121,EADEN,0.0016806722689075631,0.0018871452642437213,0.0017048433873623732,0.0017604553531380765,10235.519887955183,283.3393793063932,3.458730948950407,0.2919848780599045,0.0001290955953396931,0.9095541401273886,0.907873467858481,0.9981522020572935,0.9983193277310924,6172.216562986374,3570
densenet121,EADL1,0.004761904761904762,0.004555835825469754,0.00466348778111376,0.004434462622803051,7276.465826330532,253.4315555579908,3.5214667243948883,0.32426776007151736,0.00012953722699722214,0.9095541401273886,0.9047922353654838,0.994764572495665,0.9952380952380953,6237.125990629196,3570
densenet121,EOTPGD,0.15294117647058825,0.15966571078052255,0.14964970235010558,0.14818417485997507,50015.10756302521,3276.5358802603073,9.351373043247298,0.03137257695198059,0.0005817785501302055,0.9095541401273886,0.7566129636568003,0.831850387213709,0.8470588235294118,648.6408746242523,3570
densenet121,FAB,0.22268907563025211,0.24126131867505107,0.217912304149161,0.2202316016134497,38935.16106442577,970.1658810282622,2.8739020522773533,0.010417838008058223,9.508087570404029e-05,0.9095541401273886,0.6868650644971365,0.7551667725913895,0.7773109243697479,2168.78209733963,3570
