model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
swin_t,preattacked,,98.9375,1,0.008896598981792136,99.7525,97.95,,,,52730.484128,27527044,27527044,cuda
