model_name,attack_name,acc,prec,rec,f1,L0_pixels,L1,L2,Linf,power_mse,clean_accuracy,AD,RAD,asr_unconditional,time,n_samples
efficientnet_b0,APGD,0.0,0.0,0.0,0.0,50137.74647887324,2768.945848921655,8.109533970984415,0.03137257695198059,0.00043716934304384577,0.9940000000000001,0.9940000000000001,1.0,1.0,189.29588198661804,497
efficientnet_b0,APGDT,0.0,0.0,0.0,0.0,50156.57746478873,2767.73711949431,8.102024938019229,0.03137257692199837,0.00043666764512429503,0.9940000000000001,0.9940000000000001,1.0,1.0,204.4094114303589,497
efficientnet_b0,BIM,0.0,0.0,0.0,0.0,49039.55130784708,2469.751398527886,7.712550386816443,0.03137257695198059,0.00039538542356602546,0.9940000000000001,0.9940000000000001,1.0,1.0,155.77443313598633,497
efficientnet_b0,CW,0.0,0.0,0.0,0.0,49140.73038229376,354.8780644376513,1.256397644578811,0.02594810667292213,1.0961935574425363e-05,0.9940000000000001,0.9940000000000001,1.0,1.0,328.4939022064209,497
efficientnet_b0,DeepFool,0.0,0.0,0.0,0.0,49896.00804828974,202.3280333129453,0.8263365775983879,0.04015677719671182,6.105143942180264e-06,0.9940000000000001,0.9940000000000001,1.0,1.0,224.04022765159607,497
efficientnet_b0,DIFGSM,0.0,0.0,0.0,0.0,49236.94366197183,2530.9632457832936,7.848196411516585,0.03137257695198059,0.00040944874743646166,0.9940000000000001,0.9940000000000001,1.0,1.0,156.1683692932129,497
efficientnet_b0,EADEN,0.0,0.0,0.0,0.0,9304.25754527163,39.69104592541094,0.84953954348142,0.10049996481200218,5.823917343876397e-06,0.9940000000000001,0.9940000000000001,1.0,1.0,2040.9587733745575,497
efficientnet_b0,EADL1,0.01006036217303823,0.009854745833454878,0.010130939305531378,0.009926950696536515,8118.362173038229,33.54651103628953,0.888582029048226,0.1151539243802698,6.14917175360151e-06,0.9940000000000001,0.9839396378269619,0.9898789112947302,0.9899396378269618,2050.5072548389435,497
efficientnet_b0,EOTPGD,0.0,0.0,0.0,0.0,50099.90342052314,2702.493577185771,7.9993555138048755,0.03137257695198059,0.0004252759780513659,0.9940000000000001,0.9940000000000001,1.0,1.0,299.9937484264374,497
efficientnet_b0,FAB,0.0,0.0,0.0,0.0,49920.49295774648,274.02905439994703,0.7659243790271656,0.0024977039451611564,4.831967600073862e-06,0.9940000000000001,0.9940000000000001,1.0,1.0,756.1462197303772,497
efficientnet_b0,FFGSM,0.44668008048289737,0.4806520397230772,0.4513731622065973,0.44321583878175863,49871.17505030181,3972.349692883866,10.681778215066768,0.03137257695198059,0.0007583398274258454,0.9940000000000001,0.5473199195171028,0.5506236614860188,0.5533199195171026,29.348255157470703,497
efficientnet_b0,FGSM,0.5070422535211268,0.5252284793102467,0.5128417109080535,0.5011035380225911,49805.8430583501,4595.41130719866,11.973183104209976,0.03137257695198059,0.0009531403300998886,0.9940000000000001,0.48695774647887335,0.4898971292543997,0.49295774647887325,29.192572832107544,497
