model_name,attack_name,acc,prec,rec,f1,L0_pixels,L1,L2,Linf,power_mse,clean_accuracy,AD,RAD,asr_unconditional,time,n_samples
densenet121,APGD,0.002044989775051125,0.0012048192771084338,0.002173913043478261,0.0015503875968992254,50034.00204498978,2793.426739838957,8.184451810177606,0.031308420352896785,0.0004462348862650189,0.978,0.9759550102249489,0.9979090084099682,0.9979550102249489,378.2275321483612,489
densenet121,APGDT,0.0,0.0,0.0,0.0,50158.14110429448,2780.1809751046458,8.122115235630964,0.03137257695198059,0.0004388151097812277,0.978,0.978,1.0,1.0,401.17493319511414,489
densenet121,BIM,0.0,0.0,0.0,0.0,49204.77300613497,2501.805656074259,7.786216134186415,0.03137257695198059,0.0004029795687559017,0.978,0.978,1.0,1.0,322.41931891441345,489
densenet121,CW,0.002044989775051125,0.0013157894736842105,0.002173913043478261,0.0016393442622950817,49037.52556237219,405.25356902764133,1.3929362231237026,0.02568100756967482,1.3539173274286575e-05,0.978,0.9759550102249489,0.9979090084099682,0.9979550102249489,603.9434487819672,489
densenet121,DeepFool,0.0,0.0,0.0,0.0,50100.78118609407,196.1391148069885,0.7508513545174654,0.026468729533651245,5.121332924826384e-06,0.978,0.978,1.0,1.0,947.2198734283447,489
densenet121,DIFGSM,0.002044989775051125,0.0013333333333333335,0.002173913043478261,0.0016528925619834708,49312.59509202454,2526.648720084036,7.8410357814625,0.03137257695198059,0.00040864166516785895,0.978,0.9759550102249489,0.9979090084099682,0.9979550102249489,321.6459107398987,489
densenet121,EADEN,0.0,0.0,0.0,0.0,10349.625766871166,42.61078750855596,0.8500938324185359,0.10597902994625773,6.0148513939151445e-06,0.978,0.978,1.0,1.0,4210.082895517349,489
densenet121,EADL1,0.0,0.0,0.0,0.0,9130.16973415133,37.49164073437392,0.8770867498983879,0.11709462863475023,6.253703041443089e-06,0.978,0.978,1.0,1.0,4198.6460020542145,489
densenet121,EOTPGD,0.0,0.0,0.0,0.0,50111.93047034765,2702.4121617978335,8.006670850430043,0.03137257695198059,0.000426050052613378,0.978,0.978,1.0,1.0,619.2652170658112,489
densenet121,FAB,0.026584867075664622,0.020996518950999375,0.028694432989067587,0.023915882740072024,48817.80572597137,252.69483636542088,0.7570522258759063,0.0028322145868005166,5.147418492549885e-06,0.978,0.9514151329243353,0.9728171093295862,0.9734151329243353,1999.7695608139038,489
densenet121,FFGSM,0.5705521472392638,0.5630868472992943,0.5676349561839849,0.5568946540067705,49922.402862985684,3971.6801418312243,10.680378420465075,0.03137257695198059,0.0007581431432941391,0.978,0.40744785276073614,0.4166133463811208,0.42944785276073616,54.33481764793396,489
densenet121,FGSM,0.6012269938650306,0.5982793422632933,0.5983836711191743,0.59077741311848,49955.98773006135,4594.944127743961,11.972298700141517,0.03137257695198059,0.0009530145020970735,0.978,0.37677300613496933,0.3852484725306435,0.39877300613496935,53.6860556602478,489
densenet121,GN,0.934560327198364,0.9393770841670002,0.9361295824413551,0.9334092931229317,50047.60327198364,11211.225121620973,36.67949042681048,0.4488985151479093,0.00895355583943716,0.978,0.043439672801635965,0.044416843355455995,0.06543967280163598,26.96495223045349,489
densenet121,Jitter,0.0736196319018405,0.0684177045819316,0.07536900679638885,0.07032802322497689,50115.132924335376,2606.347173959931,7.772277760846971,0.03137257695198059,0.00040141528268518013,0.978,0.9043803680981595,0.9247243027588543,0.9263803680981595,337.7613904476166,489
densenet121,MIFGSM,0.0,0.0,0.0,0.0,49931.62781186094,3819.119361300166,10.583225172233972,0.03137257695198059,0.0007444949849682017,0.978,0.978,1.0,1.0,321.6222975254059,489
densenet121,NIFGSM,0.002044989775051125,0.0012987012987012985,0.002173913043478261,0.0016260162601626018,49938.764826175866,3861.974530491117,10.656798899051847,0.03137257695198059,0.000754884497980551,0.978,0.9759550102249489,0.9979090084099682,0.9979550102249489,320.62510657310486,489
densenet121,PGD,0.0,0.0,0.0,0.0,50110.192229038854,2702.047374764347,8.00588536506294,0.03137257695198059,0.00042596096328863443,0.978,0.978,1.0,1.0,321.6234555244446,489
densenet121,PGDL2,0.12474437627811862,0.146067292730589,0.12369709372698807,0.12578648278589175,50113.613496932514,276.15678823896224,0.9976843073811755,0.031075061011320487,6.613905444005738e-06,0.978,0.8532556237218814,0.8724495130080586,0.8752556237218814,320.88575410842896,489
densenet121,PGDRS,0.002044989775051125,0.0014705882352941176,0.002173913043478261,0.0017543859649122803,49347.98568507157,2932.7204864439545,8.671070977466481,0.03137257695198059,0.0005004321894435124,0.978,0.9759550102249489,0.9979090084099682,0.9979550102249489,628.0912888050079,489
densenet121,PGDRSL2,0.6380368098159509,0.6502005016623607,0.6321297673332826,0.6284637780667951,49514.0572597137,231.44370455439594,0.9999107356451772,0.049830818765916704,6.642119393413822e-06,0.978,0.3399631901840491,0.34761062391007064,0.3619631901840491,490.4667282104492,489
densenet121,RFGSM,0.0,0.0,0.0,0.0,50106.38036809816,2646.864085566047,7.773176088898704,0.03137257695198059,0.0004016030691102231,0.978,0.978,1.0,1.0,320.56146359443665,489
densenet121,SINIFGSM,0.06339468302658487,0.09439288266322747,0.06491725379258853,0.06541174689364611,49924.8527607362,3885.4341034996487,10.701968124795302,0.03137257695198059,0.0007612967866297682,0.978,0.9146053169734151,0.9351792607090134,0.9366053169734151,1511.9219107627869,489
densenet121,SPSA,0.7177914110429449,0.7174173915196568,0.7127725362152307,0.7087194652454896,50160.37423312884,3364.3991928880687,9.535042877821347,0.03137257695198059,0.0006042881355742811,0.978,0.2602085889570551,0.26606195189882936,0.28220858895705514,741.9117698669434,489
densenet121,TIFGSM,0.0081799591002045,0.005146103896103896,0.008444816053511706,0.006393200295639321,49673.16973415133,2743.3106592096433,8.338343115184449,0.03137257695198059,0.00046235281510558553,0.978,0.9698200408997955,0.9916360336398726,0.9918200408997955,324.3147554397583,489
densenet121,TPGD,0.47443762781186094,0.5049874941603019,0.4806439305991135,0.47800156548665457,50107.445807770964,2502.176532144683,7.721669165878452,0.03137257695198059,0.00039633056907133717,0.978,0.503562372188139,0.5148899511126166,0.5255623721881391,333.90768909454346,489
densenet121,UPGD,0.0,0.0,0.0,0.0,49931.394683026585,3819.8431508819017,10.584580433149279,0.03137257695198059,0.0007446925995008666,0.978,0.978,1.0,1.0,319.8592092990875,489
densenet121,VMIFGSM,0.0,0.0,0.0,0.0,49970.19018404908,3903.1431912225203,10.732669167235828,0.03137257695198059,0.0007657253930720374,0.978,0.978,1.0,1.0,1813.2940230369568,489
densenet121,VNIFGSM,0.002044989775051125,0.0012820512820512818,0.002173913043478261,0.0016129032258064518,49969.505112474435,3937.337738848415,10.79044761735725,0.03137257695198059,0.0007740350475616692,0.978,0.9759550102249489,0.9979090084099682,0.9979550102249489,1810.9222993850708,489
densenet121,OnePixel,0.9979550102249489,0.9982456140350877,0.9972972972972972,0.997745181234089,1.0,1.28389740624067,0.8203619891331971,0.6400257191775035,4.854881130865443e-06,0.978,0.0,0.0,0.002044989775051076,269.2218985557556,489
densenet121,Pixle,0.8425357873210634,0.8508144400003894,0.8378715229480846,0.8397815985174443,614.4948875255624,489.77072672463635,14.394695287345622,0.8875656664859054,0.0015232624064380796,0.978,0.1354642126789366,0.13851146490688815,0.15746421267893662,4275.854578256607,489
densenet121,Square,0.47852760736196326,0.5339610791266631,0.4759690186398643,0.4877612899980819,26101.19427402863,2399.797437671747,6.248969908872265,0.016359932766370246,0.0004978306077997788,0.978,0.4994723926380367,0.5107079679325529,0.5214723926380367,7837.921480417252,489
