model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
mobilenet_v2,progressive,30,98.40748230535895,12,0.9617139748340353,76.86733156346416,83.56846473029046,,,,46375.78318,2236682,12810,cuda
