model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
mobilenet_v2,preattacked,,96.62295081967213,38,0.016812118187774193,99.64599449324767,96.19672131147541,,,,3763.247624,2236682,2236682,cuda
