model_name,class_name,accuracy,precision,recall,f1,samples
densenet121_progressive_adv,French horn,0.9670050740242004,0.777550995349884,0.9670050740242004,0.8619909286499023,394
densenet121_progressive_adv,English springer,0.949367105960846,0.9541984796524048,0.949367105960846,0.9517766237258911,395
densenet121_progressive_adv,tench,0.9405684471130371,0.9655172228813171,0.9405684471130371,0.9528796076774597,387
densenet121_progressive_adv,church,0.9388753175735474,0.9624060392379761,0.9388753175735474,0.9504950642585754,409
densenet121_progressive_adv,golf ball,0.927318274974823,0.9319899082183838,0.927318274974823,0.929648220539093,399
densenet121_progressive_adv,garbage truck,0.9177377820014954,0.9177377820014954,0.9177377820014954,0.9177377820014954,389
densenet121_progressive_adv,parachute,0.9128205180168152,0.9493333101272583,0.9128205180168152,0.9307189583778381,390
densenet121_progressive_adv,cassette player,0.8907563090324402,0.9008498787879944,0.8907563090324402,0.8957746624946594,357
densenet121_progressive_adv,gas pump,0.8591885566711426,0.8933002352714539,0.8591885566711426,0.8759124279022217,419
densenet121_progressive_adv,chain saw,0.7927461266517639,0.8767908215522766,0.7927461266517639,0.8326530456542969,386
