model_name,class_name,accuracy,precision,recall,f1,samples
swin_t_progressive_adv,tench,0.9328165374677002,1.0,0.9328165374677002,0.9652406417112299,387
swin_t_progressive_adv,church,0.9242053789731052,1.0,0.9242053789731052,0.9606099110546379,409
swin_t_progressive_adv,cassette player,0.9159663865546218,1.0,0.9159663865546218,0.9561403508771931,357
swin_t_progressive_adv,English springer,0.9139240506329114,1.0,0.9139240506329114,0.955026455026455,395
swin_t_progressive_adv,parachute,0.8974358974358975,1.0,0.8974358974358975,0.945945945945946,390
swin_t_progressive_adv,golf ball,0.8972431077694235,1.0,0.8972431077694235,0.9458388375165124,399
swin_t_progressive_adv,French horn,0.8857868020304569,1.0,0.8857868020304569,0.9394347240915208,394
swin_t_progressive_adv,garbage truck,0.8611825192802056,1.0,0.8611825192802056,0.925414364640884,389
swin_t_progressive_adv,gas pump,0.801909307875895,1.0,0.801909307875895,0.8900662251655629,419
swin_t_progressive_adv,chain saw,0.7979274611398963,1.0,0.7979274611398963,0.887608069164265,386
