model_name,attack_name,acc,prec,rec,f1,l0_pixels,l1,l2,linf,power_mse,clean_accuracy,accuracy_drop,relative_accuracy_drop,asr_unconditional,asr_conditional,time,n_samples
efficientnet_b0,APGD,0.0,0.0,0.0,0.0,50143.37044534413,2744.730459359976,8.05371761901176,0.03137257695198059,0.00043118540925795765,0.988,0.988,1.0,1.0,,48.886523962020874,494
efficientnet_b0,APGDT,0.0,0.0,0.0,0.0,50160.9028340081,2767.6895944695725,8.106091309172905,0.03137257695198059,0.00043764051212787796,0.988,0.988,1.0,1.0,,51.90952944755554,494
efficientnet_b0,BIM,0.0,0.0,0.0,0.0,48906.83198380567,2403.0513678793964,7.5575671611044575,0.03137257695198059,0.00037958163229337617,0.988,0.988,1.0,1.0,,41.034340143203735,494
efficientnet_b0,CW,0.4048582995951417,0.5705128205128205,0.36725067385444743,0.42502951593860683,48935.23684210526,314.20591581398656,1.1118581364994589,0.024000796726961367,8.732370858123162e-06,0.988,0.9839514170040485,0.9959022439312232,0.9959514170040485,,93.53250861167908,494
efficientnet_b0,DeepFool,23.481781376518217,24.454906733182202,23.500810155880828,23.39061079039389,49946.53846153846,115.98572320469961,0.482897826711749,0.021973874130538903,2.204497691502185e-06,0.988,0.7531821862348178,0.7623301480109492,0.7651821862348178,,252.12373661994934,494
efficientnet_b0,DIFGSM,0.0,0.0,0.0,0.0,49096.45951417004,2453.5199755464005,7.673434775850551,0.03137257695198059,0.0003913540894124159,0.988,0.988,1.0,1.0,,40.80828881263733,494
efficientnet_b0,EADEN,0.8097165991902834,0.728064428064428,0.8875209441247178,0.7676629993306516,13209.714574898786,24.595691905270222,0.5634072165302781,0.07254358044701066,2.6038855862060643e-06,0.988,0.9799028340080972,0.9918044878624466,0.9919028340080972,,993.4948811531067,494
efficientnet_b0,EADL1,2.42914979757085,2.636190438213622,2.450722672696952,2.434161485054772,12336.91902834008,17.81164024510847,0.6092832304220571,0.09091120149171063,2.914117534441978e-06,0.988,0.9637085020242915,0.9754134635873396,0.9757085020242915,,991.51007604599,494
efficientnet_b0,EOTPGD,0.0,0.0,0.0,0.0,50103.46963562753,2645.2102040897016,7.861387284661111,0.03137257695198059,0.0004106943504644467,0.988,0.988,1.0,1.0,,78.78742480278015,494
efficientnet_b0,FAB,0.4048582995951417,0.3928571428571429,0.4109014675052411,0.38896680691912106,49721.01821862348,191.632740939677,0.5311387188332947,0.001746306293889096,2.507095109682159e-06,0.988,0.9839514170040485,0.9959022439312232,0.9959514170040485,,212.18908667564392,494
efficientnet_b0,FFGSM,40.2834008097166,39.44672312009259,40.22720675557924,39.41342068357708,49859.8036437247,3972.137384453283,10.681604047535885,0.03137257695198059,0.0007583152411810994,0.988,0.585165991902834,0.5922732711567146,0.597165991902834,,10.476179838180542,494
efficientnet_b0,FGSM,56.07287449392713,54.11903624512261,55.281213420742624,54.329656532220916,49859.143724696354,4595.025000691897,11.972437920358017,0.03137257695198059,0.0009530286220051273,0.988,0.4272712550607287,0.43246078447442177,0.4392712550607287,,10.346174716949463,494
efficientnet_b0,GN,12.145748987854251,34.130264097073514,13.188139017123362,7.271178431561272,50047.02834008097,11211.059144301937,36.68122294267662,0.4494513624351517,0.008954192390137537,0.988,0.8665425101214574,0.8770673179366978,0.8785425101214575,,6.682422161102295,494
efficientnet_b0,Jitter,2.42914979757085,2.454125112359439,2.398219538720515,2.388353458536064,50100.94129554656,2584.9625451709576,7.71862234953444,0.03137257695198059,0.0003958731264169121,0.988,0.9637085020242915,0.9754134635873396,0.9757085020242915,,44.93626356124878,494
efficientnet_b0,MIFGSM,0.0,0.0,0.0,0.0,49871.493927125506,3873.074060108015,10.680308932717512,0.03137257695198059,0.000758206712879497,0.988,0.988,1.0,1.0,,41.25778841972351,494
