model_name,attack_name,acc,prec,rec,f1,L0_pixels,L1,L2,Linf,power_mse,clean_accuracy,AD,RAD,asr_unconditional,time,n_samples
densenet121,APGD,0,0,0,0,50078.833333333336,3173.2102410732173,9.158738223915426,0.03137257695198059,0.0005578818446439174,0.9359999999999999,0.9359999999999999,1.0,1.0,320.65268325805664,468
densenet121,APGDT,0,0,0,0,50156.54700854701,2827.083245171441,8.240087316586422,0.03137257695198059,0.00045208616093155317,0.9359999999999999,0.9359999999999999,1.0,1.0,336.92761039733887,468
densenet121,BIM,0,0,0,0,49546.596153846156,3095.1193482488648,9.125224651434483,0.03137257695198059,0.0005542835233505203,0.9359999999999999,0.9359999999999999,1.0,1.0,277.2644875049591,468
densenet121,CW,0.00427350427350427,0.00466124661246612,0.00408844388819358,0.00435606060606061,48967.13247863248,282.6420660915538,1.0754637175645583,0.02941446557131588,8.366403574613341e-06,0.9359999999999999,0.9317264957264957,0.9954342903060852,0.9957264957264957,669.4779345989227,468
densenet121,DeepFool,0,0,0,0,50022.967948717946,176.2539057099921,0.8015205552517914,0.04018877063376399,6.185141950561023e-06,0.9359999999999999,0.9359999999999999,1.0,1.0,575.3107850551605,468
densenet121,DIFGSM,0,0,0,0,49582.82264957265,2954.8236203968017,8.80938034485548,0.03137257695198059,0.0005162048965625855,0.9359999999999999,0.9359999999999999,1.0,1.0,275.51902079582214,468
densenet121,EADEN,0.00213675213675214,0.00126582278481013,0.00303030303030303,0.00178571428571429,6295.668803418804,42.597098542456955,0.9641223108280513,0.1322130043592909,7.918552921324506e-06,0.9359999999999999,0.9338632478632478,0.9977171451530426,0.9978632478632479,3790.2399592399597,468
densenet121,EADL1,0,0,0,0,4973.361111111111,34.374183217509305,1.0127461746327069,0.15212790854275227,8.468003171504686e-06,0.9359999999999999,0.9359999999999999,1.0,1.0,3927.334895849228,468
densenet121,EOTPGD,0,0,0,0,50055.49572649573,3188.741746690538,9.161297077806587,0.03137257695198059,0.0005583209432756059,0.9359999999999999,0.9359999999999999,1.0,1.0,571.3315663337708,468
densenet121,FAB,0,0,0,0,50103.89743589744,360.46502564478124,1.0269691049276541,0.0033054822840942787,9.496850938818901e-06,0.9359999999999999,0.9359999999999999,1.0,1.0,1840.3240509033203,468
