model_name,attack_name,acc,prec,rec,f1,L0_pixels,L1,L2,Linf,power_mse,clean_accuracy,AD,RAD,asr_unconditional,time,n_samples
swin_t,APGD,0,0,0,0,50052.25959367946,2996.1524925490266,8.659466887704406,0.03137257695198059,0.000499062558886244,0.8859999999999999,0.8859999999999999,1.0,1.0,247.42491054534912,443
swin_t,APGDT,0,0,0,0,50145.04063205417,2920.309339949563,8.41063216469896,0.03137257695198059,0.0004731367534535262,0.8859999999999999,0.8859999999999999,1.0,1.0,262.29266142845154,443
swin_t,BIM,0,0,0,0,49204.78103837472,2898.2904490864844,8.67099172966744,0.03137257695198059,0.0005010232963608725,0.8859999999999999,0.8859999999999999,1.0,1.0,204.6510739326477,443
swin_t,CW,0.00225733634311512,0.002,0.00232558139534884,0.0021505376344086,49011.87810383747,235.43204857372,0.9119356374170118,0.027179296479537308,6.1603940310236114e-06,0.8859999999999999,0.8837426636568848,0.9974522163170259,0.9977426636568849,510.55526304244995,443
swin_t,DeepFool,0.0406320541760722,0.0445895321569984,0.0407631535002142,0.0399013886992159,49756.250564334085,176.80627831170844,0.8834610966667028,0.061693317641590306,1.080100622104308e-05,0.8859999999999999,0.8453679458239277,0.9541398937064648,0.9593679458239278,343.16802191734314,443
swin_t,DIFGSM,0,0,0,0,49431.84424379232,2770.7605823663234,8.38201285377313,0.03137257695198059,0.00046752791955034854,0.8859999999999999,0.8859999999999999,1.0,1.0,204.36276412010193,443
swin_t,EADEN,0,0,0,0,3490.704288939052,26.5746796419823,0.7862091832405322,0.11798948391801078,5.519172419382363e-06,0.8859999999999999,0.8859999999999999,1.0,1.0,2682.04874587059,443
swin_t,EADL1,0,0,0,0,2691.943566591422,22.375856837413313,0.8167167965062047,0.1328876100388055,5.76766868235743e-06,0.8859999999999999,0.8859999999999999,1.0,1.0,2678.154717683792,443
swin_t,EOTPGD,0,0,0,0,49996.56884875846,3039.3204590945966,8.797160785838658,0.03137257695198059,0.0005151802756320097,0.8859999999999999,0.8859999999999999,1.0,1.0,385.13356852531433,443
swin_t,FAB,0,0,0,0,49856.81715575621,361.5771227561055,0.9907964424148168,0.00300534317387125,1.073108399246626e-05,0.8859999999999999,0.8859999999999999,1.0,1.0,1170.0479400157928,443
swin_t,FFGSM,0.0112866817155756,0.00793103448275862,0.0128518971848225,0.00913972602739726,49825.313769751694,3976.0485051760015,10.689833518344715,0.03137257695198059,0.0007594919132287393,0.8859999999999999,0.8747133182844242,0.987261081585129,0.9887133182844243,38.65110778808594,443
swin_t,FGSM,0.0112866817155756,0.00860805860805861,0.0128518971848225,0.00945592777381801,49831.11738148984,4596.066367121367,11.974516022555177,0.03137257695198059,0.0009533748460059005,0.8859999999999999,0.8747133182844242,0.987261081585129,0.9887133182844243,38.44091486930847,443
swin_t,GN,0.641083521444695,0.75712945393211,0.671585667981323,0.640001468293926,50044.8690744921,11220.294370767495,36.705473234637324,0.45004498628945705,0.008965781778433522,0.8859999999999999,0.24491647855530474,0.2764294340353327,0.35891647855530484,20.84647798538208,443
