model_name,training_mode,it,best_val_accuracy,best_epoch,final_train_loss,final_train_accuracy,final_val_accuracy,final_adv_val_accuracy,train_dataset_size,val_dataset_size,total_training_time,total_params,trainable_params,device
densenet121,preattacked,,95.93628088426527,1,0.004900394357354119,99.8959823169939,93.88816644993499,,,,798.234892,6964106,6964106,cuda
